sample_id	filename	coverage	total_gbp	download_url	s3_path	seq_plate_chemistry_version	library_id	instrument_model
HG03834	m84081_230630_204121_s4.hifi_reads.bc1012.bam	13.4	41.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_HiFi/m84081_230630_204121_s4.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/HG03834/raw_data/PacBio_HiFi/m84081_230630_204121_s4.hifi_reads.bc1012.bam	C1	HG03834_lib1	Revio
HG03874	m84091_230712_163213_s1.hifi_reads.bc1012.bam	25.1	77.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230712_163213_s1.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230712_163213_s1.hifi_reads.bc1012.bam	C1	HG03874_PB1_m84091_230712_163213_s1	Revio
HG03874	m84091_230719_155016_s1.hifi_reads.bc1012.bam	32.6	101.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230719_155016_s1.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230719_155016_s1.hifi_reads.bc1012.bam	C1	HG03874_PB1_m84091_230719_155016_s1	Revio
HG03874	m84091_230731_130312_s1.hifi_reads.bc1012.bam	3.9	12.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230731_130312_s1.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/HG03874/raw_data/PacBio_HiFi/m84091_230731_130312_s1.hifi_reads.bc1012.bam	C1	HG03874_PB1_m84091_230731_130312_s1	Revio
HG03927	m84046_230628_213236_s2.hifi_reads.default.bam	16.0	49.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03927/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03927/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.default.bam	C1	HG03927.HFSS_m84046_230628_213236_s2	Revio
HG03942	m84046_230711_230656_s2.hifi_reads.default.bam	22.4	69.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m84046_230711_230656_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG03942/raw_data/PacBio_HiFi/m84046_230711_230656_s2.hifi_reads.default.bam	C1	HG03942.HFSS_C_m84046_230711_230656_s2	Revio
HG04115	m84046_230624_201459_s3.hifi_reads.default.bam	33.2	102.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_HiFi/m84046_230624_201459_s3.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG04115/raw_data/PacBio_HiFi/m84046_230624_201459_s3.hifi_reads.default.bam	C1	HG04115.HFSS_m84046_230624_201459_s3	Revio
HG04157	m84091_230817_143140_s2.hifi_reads.bc1008.bam	25.5	79.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04157/raw_data/PacBio_HiFi/m84091_230817_143140_s2.hifi_reads.bc1008.bam	s3://human-pangenomics/working/HPRC/HG04157/raw_data/PacBio_HiFi/m84091_230817_143140_s2.hifi_reads.bc1008.bam	C1	HG04157_PB3_m84091_230817_143140_s2.hifi_reads.bc1008.bam	Revio
HG04160	m84091_230802_180324_s3.hifi_reads.bc1003.bam	27.1	84.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04160/raw_data/PacBio_HiFi/m84091_230802_180324_s3.hifi_reads.bc1003.bam	s3://human-pangenomics/working/HPRC/HG04160/raw_data/PacBio_HiFi/m84091_230802_180324_s3.hifi_reads.bc1003.bam	C1	HG04160_PB3_m84091_230802_180324_s3.hifi_reads.bc1003.bam	Revio
HG04184	m84046_230523_001708_s3.hifi_reads.default.bam	14.4	44.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m84046_230523_001708_s3.hifi_reads.default.bam	C1	HG04184.HFSS_m84046_230523_001708_s3	Revio
HG04184	m84046_230602_213334_s2.hifi_reads.default.bam	5.4	16.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG04184/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.default.bam	C1	HG04184.HFSS_m84046_230602_213334_s2	Revio
HG04187	m84091_230802_173218_s2.hifi_reads.bc1001.bam	28.4	87.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04187/raw_data/PacBio_HiFi/m84091_230802_173218_s2.hifi_reads.bc1001.bam	s3://human-pangenomics/working/HPRC/HG04187/raw_data/PacBio_HiFi/m84091_230802_173218_s2.hifi_reads.bc1001.bam	C1	HG04187_PB3_m84091_230802_173218_s2.hifi_reads.bc1001.bam	Revio
HG04199	m84046_230703_225306_s4.hifi_reads.default.bam	30.1	93.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG04199/raw_data/PacBio_HiFi/m84046_230703_225306_s4.hifi_reads.default.bam	C1	HG04199.HFSS_m84046_230703_225306_s4	Revio
HG04204	m84046_230623_213746_s2.hifi_reads.bc1003.bam	20.1	62.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m84046_230623_213746_s2.hifi_reads.bc1003.bam	s3://human-pangenomics/working/HPRC/HG04204/raw_data/PacBio_HiFi/m84046_230623_213746_s2.hifi_reads.bc1003.bam	C1	HG04204.HFSS_m84046_230623_213746_s2	Revio
HG04228	m84046_230617_033126_s1.hifi_reads.default.bam	15.4	47.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m84046_230617_033126_s1.hifi_reads.default.bam	s3://human-pangenomics/working/HPRC/HG04228/raw_data/PacBio_HiFi/m84046_230617_033126_s1.hifi_reads.default.bam	C1	HG04228.HFSS_D_m84046_230617_033126_s1	Revio
HG06807	m84081_230630_190803_s1.hifi_reads.bc1008.bam	10.6	32.8	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG06807/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc1008.bam	s3://human-pangenomics/working/HPRC_PLUS/HG06807/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc1008.bam	C1	HG06807_lib1	Revio
HG06807	m84081_230630_193909_s2.hifi_reads.bc1008.bam	12.2	37.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC_PLUS/HG06807/raw_data/PacBio_HiFi/m84081_230630_193909_s2.hifi_reads.bc1008.bam	s3://human-pangenomics/working/HPRC_PLUS/HG06807/raw_data/PacBio_HiFi/m84081_230630_193909_s2.hifi_reads.bc1008.bam	C1	HG06807_lib1	Revio
NA18505	m84091_230718_154039_s1.hifi_reads.bc1021.bam	29.8	92.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230718_154039_s1.hifi_reads.bc1021.bam	s3://human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230718_154039_s1.hifi_reads.bc1021.bam	C1	NA18505_PB1_m84091_230718_154039_s1	Revio
NA18505	m84091_230721_152112_s4.hifi_reads.bc1021.bam	29.8	92.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230721_152112_s4.hifi_reads.bc1021.bam	s3://human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230721_152112_s4.hifi_reads.bc1021.bam	C1	NA18505_PB1_m84091_230721_152112_s4	Revio
NA18505	m84091_230724_152950_s1.hifi_reads.bc1021.bam	1.8	5.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230724_152950_s1.hifi_reads.bc1021.bam	s3://human-pangenomics/working/HPRC/NA18505/raw_data/PacBio_HiFi/m84091_230724_152950_s1.hifi_reads.bc1021.bam	C1	NA18505_PB1_m84091_230724_152950_s1	Revio
NA18508	m84046_230513_215634_s1.hifi_reads.bc2001.bam	21.1	65.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2001.bam	s3://human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230513_215634_s1.hifi_reads.bc2001.bam	C1	PG18508.HFSS2_m84046_230513_215634_s1	Revio
NA18508	m84046_230516_205603_s2.hifi_reads.bc2001.bam	20.0	62.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2001.bam	s3://human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230516_205603_s2.hifi_reads.bc2001.bam	C1	PG18508.HFSS2_m84046_230516_205603_s2	Revio
NA18508	m84046_230516_212709_s3.hifi_reads.bc2001.bam	20.2	62.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2001.bam	s3://human-pangenomics/working/HPRC/NA18508/raw_data/PacBio_HiFi/m84046_230516_212709_s3.hifi_reads.bc2001.bam	C1	PG18508.HFSS2_m84046_230516_212709_s3	Revio
NA18522	m84046_230531_214232_s2.hifi_reads.bc2021.bam	10.3	32.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2021.bam	s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2021.bam	C1	NA18522.HFSS_m84046_230531_214232_s2	Revio
NA18522	m84046_230603_204152_s4.hifi_reads.bc2021.bam	8.6	26.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230603_204152_s4.hifi_reads.bc2021.bam	s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m84046_230603_204152_s4.hifi_reads.bc2021.bam	C1	NA18522.HFSS_m84046_230603_204152_s4	Revio
NA18565	m84081_230714_201817_s1.hifi_reads.bc2020.bam	25.9	80.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2020.bam	s3://human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2020.bam	C1	NA18565_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1	Revio
NA18565	m84081_230714_205519_s2.hifi_reads.bc2020.bam	28.8	89.4	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2020.bam	s3://human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2020.bam	C1	NA18565_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2	Revio
NA18565	m84081_230728_191731_s1.hifi_reads.bc2020.bam	8.2	25.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2020.bam	s3://human-pangenomics/working/HPRC/NA18565/raw_data/PacBio_HiFi/m84081_230728_191731_s1.hifi_reads.bc2020.bam	C1	NA18565_lib1_m84081_230728_191731_s1_m84081_230728_191731_s1	Revio
NA18570	m84091_231120_193041_s3.hifi_reads.bc1012.bam	16.2	50.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1012.bam	s3://human-pangenomics/working/HPRC/NA18570/raw_data/PacBio_HiFi/m84091_231120_193041_s3.hifi_reads.bc1012.bam	C1	NA18570_PB4_m84091_231120_193041_s3.hifi_reads.bc1012.bam	Revio
NA18608	m84081_230601_202307_s1.hifi_reads.bc2007.bam	12.4	38.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230601_202307_s1.hifi_reads.bc2007.bam	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230601_202307_s1.hifi_reads.bc2007.bam	C1	NA18608_lib1_m84081_230601_202307_s1_m84081_230601_202307_s1	Revio
NA18608	m84081_230601_210338_s2.hifi_reads.bc2007.bam	40.7	126.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230601_210338_s2.hifi_reads.bc2007.bam	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230601_210338_s2.hifi_reads.bc2007.bam	C1	NA18608_lib1_m84081_230601_210338_s2_m84081_230601_210338_s2	Revio
NA18608	m84081_230623_202140_s1.hifi_reads.bc2007.bam	4.4	13.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230623_202140_s1.hifi_reads.bc2007.bam	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230623_202140_s1.hifi_reads.bc2007.bam	C1	NA18608_lib1_m84081_230623_202140_s1_m84081_230623_202140_s1	Revio
NA18608	m84081_230623_205201_s2.hifi_reads.bc2007.bam	4.2	13.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230623_205201_s2.hifi_reads.bc2007.bam	s3://human-pangenomics/working/HPRC/NA18608/raw_data/PacBio_HiFi/m84081_230623_205201_s2.hifi_reads.bc2007.bam	C1	NA18608_lib1_m84081_230623_205201_s2_m84081_230623_205201_s2	Revio
NA18620	m84091_230703_172326_s3.hifi_reads.bc1009.bam	33.9	105.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230703_172326_s3.hifi_reads.bc1009.bam	s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230703_172326_s3.hifi_reads.bc1009.bam	C1	NA18620_PB1_m84091_230703_172326_s3	Revio
NA18620	m84091_230707_165735_s1.hifi_reads.bc1009.bam	34.3	106.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230707_165735_s1.hifi_reads.bc1009.bam	s3://human-pangenomics/working/HPRC/NA18620/raw_data/PacBio_HiFi/m84091_230707_165735_s1.hifi_reads.bc1009.bam	C1	NA18620_PB1_m84091_230707_165735_s1	Revio
NA18747	m84046_230531_214232_s2.hifi_reads.bc2011.bam	17.1	53.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2011.bam	s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m84046_230531_214232_s2.hifi_reads.bc2011.bam	C1	PG18747_1.HFSS_m84046_230531_214232_s2	Revio
NA18879	m84046_230727_225904_s1.hifi_reads.bc2089.bam	11.6	36.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230727_225904_s1.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230727_225904_s1.hifi_reads.bc2089.bam	C1	PG18879.HFSS_m84046_230727_225904_s1	Revio
NA18879	m84046_230728_195023_s2.hifi_reads.bc2089.bam	11.4	35.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_195023_s2.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_195023_s2.hifi_reads.bc2089.bam	C1	PG18879.HFSS_m84046_230728_195023_s2	Revio
NA18879	m84046_230728_202047_s3.hifi_reads.bc2089.bam	11.0	33.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_202047_s3.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_202047_s3.hifi_reads.bc2089.bam	C1	PG18879.HFSS_m84046_230728_202047_s3	Revio
NA18879	m84046_230728_205153_s4.hifi_reads.bc2089.bam	10.9	33.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_205153_s4.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230728_205153_s4.hifi_reads.bc2089.bam	C1	PG18879.HFSS_m84046_230728_205153_s4	Revio
NA18879	m84046_230731_200859_s2.hifi_reads.bc2089.bam	18.9	58.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230731_200859_s2.hifi_reads.bc2089.bam	s3://human-pangenomics/working/HPRC/NA18879/raw_data/PacBio_HiFi/m84046_230731_200859_s2.hifi_reads.bc2089.bam	C1	PG18879.HFSS_m84046_230731_200859_s2	Revio
NA18952	m84081_230609_201402_s3.hifi_reads.bc2009.bam	37.0	114.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_201402_s3.hifi_reads.bc2009.bam	s3://human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_201402_s3.hifi_reads.bc2009.bam	C1	NA18952_lib1_m84081_230609_201402_s3_m84081_230609_201402_s3	Revio
NA18952	m84081_230609_204508_s4.hifi_reads.bc2009.bam	39.3	121.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_204508_s4.hifi_reads.bc2009.bam	s3://human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_204508_s4.hifi_reads.bc2009.bam	C1	NA18952_lib1_m84081_230609_204508_s4_m84081_230609_204508_s4	Revio
NA18971	m84081_230628_183924_s1.hifi_reads.bc1011.bam	12.9	40.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m84081_230628_183924_s1.hifi_reads.bc1011.bam	s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m84081_230628_183924_s1.hifi_reads.bc1011.bam	C1	NA18971_lib1	Revio
NA18971	m84081_230628_190945_s2.hifi_reads.bc1011.bam	13.6	42.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m84081_230628_190945_s2.hifi_reads.bc1011.bam	s3://human-pangenomics/working/HPRC/NA18971/raw_data/PacBio_HiFi/m84081_230628_190945_s2.hifi_reads.bc1011.bam	C1	NA18971_lib1	Revio
NA18974	m84081_230601_213444_s3.hifi_reads.bc2008.bam	39.6	122.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_HiFi/m84081_230601_213444_s3.hifi_reads.bc2008.bam	s3://human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_HiFi/m84081_230601_213444_s3.hifi_reads.bc2008.bam	C1	NA18974_lib1_m84081_230601_213444_s3_m84081_230601_213444_s3	Revio
NA18974	m84081_230601_220550_s4.hifi_reads.bc2008.bam	42.0	130.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_HiFi/m84081_230601_220550_s4.hifi_reads.bc2008.bam	s3://human-pangenomics/working/HPRC/NA18974/raw_data/PacBio_HiFi/m84081_230601_220550_s4.hifi_reads.bc2008.bam	C1	NA18974_lib1_m84081_230601_220550_s4_m84081_230601_220550_s4	Revio
NA18976	m84081_230610_192218_s1.hifi_reads.bc2010.bam	36.0	111.5	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_HiFi/m84081_230610_192218_s1.hifi_reads.bc2010.bam	s3://human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_HiFi/m84081_230610_192218_s1.hifi_reads.bc2010.bam	C1	NA18976_lib1_m84081_230610_192218_s1_m84081_230610_192218_s1	Revio
NA18976	m84081_230610_195324_s2.hifi_reads.bc2010.bam	37.4	116.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_HiFi/m84081_230610_195324_s2.hifi_reads.bc2010.bam	s3://human-pangenomics/working/HPRC/NA18976/raw_data/PacBio_HiFi/m84081_230610_195324_s2.hifi_reads.bc2010.bam	C1	NA18976_lib1_m84081_230610_195324_s2_m84081_230610_195324_s2	Revio
NA18983	m84046_230623_210640_s1.hifi_reads.bc2055.bam	17.5	54.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2055.bam	s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m84046_230623_210640_s1.hifi_reads.bc2055.bam	C1	PG18983.HFSS2_m84046_230623_210640_s1	Revio
NA19036	m84091_230718_161058_s2.hifi_reads.bc1022.bam	32.0	99.3	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_HiFi/m84091_230718_161058_s2.hifi_reads.bc1022.bam	s3://human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_HiFi/m84091_230718_161058_s2.hifi_reads.bc1022.bam	C1	NA19036_PB1_m84091_230718_161058_s2	Revio
NA19036	m84091_230724_152950_s1.hifi_reads.bc1022.bam	32.3	100.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_HiFi/m84091_230724_152950_s1.hifi_reads.bc1022.bam	s3://human-pangenomics/working/HPRC/NA19036/raw_data/PacBio_HiFi/m84091_230724_152950_s1.hifi_reads.bc1022.bam	C1	NA19036_PB1_m84091_230724_152950_s1	Revio
NA19043	m84046_230519_231055_s2.hifi_reads.bc2061.bam	9.0	27.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc2061.bam	s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230519_231055_s2.hifi_reads.bc2061.bam	C1	PG19043.HFSS_m84046_230519_231055_s2	Revio
NA19043	m84046_230712_000908_s4.hifi_reads.bc2061.bam	3.1	9.6	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230712_000908_s4.hifi_reads.bc2061.bam	s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m84046_230712_000908_s4.hifi_reads.bc2061.bam	C1	PG19043.HFSS_m84046_230712_000908_s4	Revio
NA19087	m84091_231120_185935_s2.hifi_reads.bc1016.bam	18.8	58.2	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1016.bam	s3://human-pangenomics/working/HPRC/NA19087/raw_data/PacBio_HiFi/m84091_231120_185935_s2.hifi_reads.bc1016.bam	C1	NA19087_PB2_m84091_231120_185935_s2.hifi_reads.bc1016.bam	Revio
NA19159	m84091_230817_150246_s3.hifi_reads.bc1015.bam	7.6	23.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1015.bam	s3://human-pangenomics/working/HPRC/NA19159/raw_data/PacBio_HiFi/m84091_230817_150246_s3.hifi_reads.bc1015.bam	C1	NA19159_PB1_m84091_230817_150246_s3.hifi_reads.bc1015.bam	Revio
NA19185	m84091_231120_182829_s1.hifi_reads.bc1017.bam	8.8	27.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1017.bam	s3://human-pangenomics/working/HPRC/NA19185/raw_data/PacBio_HiFi/m84091_231120_182829_s1.hifi_reads.bc1017.bam	C1	NA19185_PB2_m84091_231120_182829_s1.hifi_reads.bc1017.bam	Revio
NA19338	m84091_230705_174256_s2.hifi_reads.bc1002.bam	6.5	20.1	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1002.bam	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_174256_s2.hifi_reads.bc1002.bam	C1	NA19338_PB2_m84091_230705_174256_s2.hifi_reads.bc1002.bam	Revio
NA19338	m84091_230705_184508_s4.hifi_reads.bc1002.bam	6.4	19.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1002.bam	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_230705_184508_s4.hifi_reads.bc1002.bam	C1	NA19338_PB2_m84091_230705_184508_s4.hifi_reads.bc1002.bam	Revio
NA19338	m84091_231120_175800_s4.hifi_reads.bc1002.bam	7.7	24.0	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1002.bam	s3://human-pangenomics/working/HPRC/NA19338/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1002.bam	C1	NA19338_PB2_m84091_231120_175800_s4.hifi_reads.bc1002.bam	Revio
NA19391	m84091_231120_175800_s4.hifi_reads.bc1015.bam	22.9	70.9	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam	s3://human-pangenomics/working/HPRC/NA19391/raw_data/PacBio_HiFi/m84091_231120_175800_s4.hifi_reads.bc1015.bam	C1	NA19391_PB3_m84091_231120_175800_s4.hifi_reads.bc1015.bam	Revio
NA19443	m84046_230623_203534_s4.hifi_reads.bc2053.bam	18.3	56.7	https://s3-us-west-2.amazonaws.com/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2053.bam	s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2053.bam	C1	PG19443.HFSS_m84046_230623_203534_s4	Revio
